id,city,hour,is_workday,weather,temp_1,temp_2,wind,y
5545,0,13,0,1,24.5,26.5,2,153
5546,0,5,1,3,11.1,11.3,0,4
5547,0,9,0,2,11.1,11.3,1,56
5548,1,14,1,1,30.1,34.5,1,50
5549,0,15,1,2,6.5,3.5,2,50
5550,1,6,0,1,4.4,0.2,2,6
5551,1,12,1,3,16.1,16.7,2,39
5552,1,14,0,1,21.4,25.3,4,93
5553,1,6,1,1,6.0,5.9,0,27
5554,1,5,0,2,3.8,0.6,1,2
5555,1,18,1,1,12.8,13.1,3,96
5556,0,22,1,1,15.5,16.0,0,48
5557,1,21,0,1,6.2,4.1,1,5
5558,0,1,1,1,22.5,24.4,1,3
5559,0,20,1,2,1.2,-1.2,0,33
5560,1,12,1,2,7.7,5.7,1,24
5561,1,0,1,1,20.2,21.0,2,8
5562,0,1,1,1,16.5,17.1,0,11
5563,0,16,1,1,11.0,11.2,2,57
5564,1,0,0,1,25.3,28.4,1,35
5565,1,18,1,2,12.4,12.7,2,119
5566,1,1,1,1,3.0,-3.3,4,0
5567,0,5,0,1,9.4,8.5,0,1
5568,0,21,0,1,21.0,24.9,1,62
5569,1,0,0,1,24.4,26.5,1,46
5570,1,11,0,1,20.5,22.3,2,96
5571,0,12,1,2,27.7,31.0,0,70
5572,1,19,1,1,8.1,8.1,0,59
5573,1,7,0,1,4.2,2.0,0,5
5574,1,10,1,3,18.1,18.8,1,20
5575,0,10,1,3,6.1,4.0,1,2
5576,0,16,1,1,13.2,13.6,2,96
5577,0,21,1,2,10.7,10.9,0,48
5578,1,1,1,1,18.5,19.2,3,4
5579,0,22,0,2,6.5,2.4,3,10
5580,1,23,0,2,8.8,6.9,1,17
5581,1,6,1,3,10.0,10.1,2,10
5582,1,18,0,1,10.8,11.0,1,38
5583,1,11,1,1,24.8,25.9,0,55
5584,0,7,0,1,13.2,13.6,2,14
5585,1,17,0,1,11.3,11.5,2,67
5586,1,22,0,1,-5.3,-6.1,0,9
5587,1,18,0,1,11.8,12.1,0,55
5588,0,14,1,2,9.3,7.4,1,54
5589,1,19,1,1,13.9,14.3,2,81
5590,0,11,0,1,9.4,9.5,2,90
5591,1,22,1,3,7.4,5.4,1,6
5592,1,13,1,3,13.4,13.8,2,9
5593,1,1,1,1,1.1,0.7,0,1
5594,1,4,1,2,11.7,12.0,1,0
5595,0,0,1,1,5.4,1.2,2,3
5596,0,6,1,1,12.7,13.0,0,43
5597,0,12,1,2,8.4,7.5,0,53
5598,1,6,1,1,2.5,-1.8,2,15
5599,0,13,1,2,26.2,28.4,2,62
5600,1,0,1,1,15.0,15.5,2,21
5601,0,5,0,1,4.2,-1.0,3,0
5602,1,18,1,1,29.8,29.2,2,126
5603,0,2,1,1,20.4,24.2,2,0
5604,1,13,0,2,13.7,14.1,3,31
5605,1,4,1,1,23.0,24.0,1,1
5606,1,3,0,1,20.8,20.7,0,7
5607,1,9,1,1,9.3,9.4,0,57
5608,1,2,0,1,10.6,10.8,2,9
5609,1,15,1,1,6.9,5.9,1,35
5610,1,7,1,1,18.3,19.0,1,107
5611,1,11,1,1,23.0,24.0,1,51
5612,1,14,1,3,12.7,13.0,2,3
5613,1,13,0,1,27.4,29.7,1,113
5614,0,12,1,2,14.9,15.3,1,66
5615,0,10,1,1,2.1,-2.2,2,21
5616,0,19,0,2,20.6,20.4,1,60
5617,0,8,0,1,24.8,27.9,2,58
5618,0,7,1,1,16.5,17.1,0,108
5619,0,20,1,1,9.1,7.2,1,53
5620,0,20,0,2,22.8,24.8,2,58
5621,0,1,1,3,17.0,17.6,0,3
5622,0,4,0,2,22.7,22.7,2,2
5623,1,0,1,1,26.4,29.6,0,15
5624,0,2,1,3,8.6,4.7,4,2
5625,0,8,1,1,5.5,1.3,2,143
5626,0,7,1,2,14.3,14.7,0,91
5627,0,7,1,1,7.3,5.3,1,73
5628,0,21,1,1,11.1,11.3,2,39
5629,0,15,0,2,9.3,5.4,4,113
5630,0,10,1,1,22.3,25.2,4,47
5631,0,20,1,1,26.7,28.9,2,109
5632,1,23,1,1,18.3,19.0,2,18
5633,0,19,1,1,25.3,27.4,2,124
5634,1,10,1,2,2.1,-0.2,0,31
5635,0,15,1,1,29.2,32.6,2,59
5636,1,19,1,2,13.0,13.3,2,50
5637,1,1,1,1,17.2,17.8,0,5
5638,0,1,1,1,-5.9,-13.8,2,0
5639,1,17,1,2,5.8,2.7,2,50
5640,1,5,1,1,11.2,11.5,1,8
5641,0,8,1,3,14.0,14.4,1,159
5642,0,20,1,2,10.4,10.5,2,65
5643,0,16,1,1,29.5,31.9,2,110
5644,0,19,1,1,23.9,25.9,1,147
5645,1,15,1,1,27.4,28.7,4,61
5646,1,13,1,1,27.8,30.1,2,53
5647,0,22,1,1,21.8,23.7,1,72
5648,0,17,1,1,12.1,12.4,4,114
5649,0,16,0,3,20.6,20.4,1,82
5650,0,1,1,1,17.5,18.1,0,6
5651,0,7,1,2,6.6,4.5,1,85
5652,1,23,1,1,16.4,17.0,0,24
5653,1,20,0,1,19.9,22.7,0,67
5654,1,1,1,1,12.4,12.7,0,8
5655,1,6,0,1,20.5,24.3,0,6
5656,1,6,0,1,3.7,-0.6,2,3
5657,1,5,1,1,2.5,2.2,0,6
5658,1,21,0,1,4.1,0.9,1,10
5659,0,17,1,2,8.9,7.0,2,142
5660,0,0,1,1,7.2,6.2,1,10
5661,1,12,1,1,27.5,28.8,2,48
5662,0,10,0,2,17.8,18.4,0,84
5663,1,12,0,1,8.8,6.9,1,98
5664,0,8,0,2,16.0,16.5,1,39
5665,0,7,0,1,14.6,15.0,1,21
5666,1,15,1,1,2.2,-3.1,2,18
5667,1,7,1,1,13.7,14.1,0,90
5668,1,9,0,2,7.5,4.5,2,17
5669,0,1,0,2,3.4,1.1,0,12
5670,1,0,0,1,21.8,21.7,1,42
5671,1,6,1,2,-2.6,-8.2,2,7
5672,0,7,1,1,23.4,24.4,0,109
5673,1,18,1,3,29.8,34.2,2,151
5674,0,2,1,3,25.0,28.1,1,0
5675,1,7,0,2,20.3,23.1,2,8
5676,1,20,1,1,20.0,24.8,0,81
5677,0,15,1,1,30.0,31.4,3,65
5678,0,9,1,1,9.0,6.1,2,61
5679,0,20,0,1,27.4,28.7,1,91
5680,0,14,1,2,19.7,20.4,1,55
5681,1,14,1,1,32.3,35.9,2,44
5682,1,18,1,3,16.8,17.4,1,119
5683,1,18,0,2,14.1,14.5,3,78
5684,0,6,0,1,16.9,17.5,2,7
5685,0,20,1,1,26.8,30.0,1,130
5686,0,22,1,1,25.8,29.0,2,48
5687,1,1,1,2,16.6,17.2,1,4
5688,0,7,1,1,13.3,13.7,0,129
5689,1,3,1,2,13.8,14.2,0,1
5690,0,14,1,2,11.9,12.2,2,56
5691,1,17,0,1,12.2,12.5,1,56
5692,1,11,1,3,7.6,5.6,1,31
5693,1,16,1,1,13.5,13.9,2,42
5694,0,17,0,2,21.0,24.9,2,142
5695,1,17,0,1,11.2,11.4,1,69
5696,1,6,1,1,26.8,29.0,2,34
5697,0,21,1,1,18.7,19.4,2,75
5698,1,11,1,1,32.6,37.2,0,31
5699,1,15,0,1,20.3,25.1,2,113
5700,1,7,1,2,17.0,17.6,1,95
5701,1,9,1,1,17.4,18.0,2,70
5702,0,21,0,1,9.9,10.0,0,28
5703,0,0,1,2,20.4,25.2,2,8
5704,0,7,0,1,15.5,16.0,0,17
5705,1,14,0,1,1.9,-4.4,4,21
5706,0,6,1,2,19.7,21.5,0,40
5707,0,11,1,2,10.1,10.2,2,50
5708,0,8,0,1,18.1,18.8,1,43
5709,1,3,1,1,7.5,5.5,1,0
5710,1,22,1,2,17.4,18.0,2,25
5711,0,19,1,1,17.2,17.8,2,128
5712,1,21,0,1,15.0,15.5,1,24
5713,0,14,1,3,6.1,2.0,3,31
5714,1,15,0,1,0.0,-6.5,3,23
5715,1,14,0,2,1.8,-1.5,1,29
5716,0,6,0,1,1.4,-1.0,0,0
5717,1,3,1,1,21.0,24.9,2,1
5718,1,12,1,3,20.6,19.5,0,8
5719,1,3,1,2,21.4,20.3,2,0
5720,1,9,1,2,10.8,11.0,2,70
5721,0,22,1,1,8.0,7.0,0,28
5722,0,6,0,1,3.9,1.7,0,1
5723,0,13,0,1,17.3,17.9,1,162
5724,1,5,1,1,-3.0,-8.7,2,0
5725,0,8,1,1,4.9,3.7,0,139
5726,0,3,1,1,22.1,22.0,1,0
5727,0,22,1,2,22.5,23.4,0,61
5728,1,18,1,1,3.6,0.3,1,50
5729,1,10,1,1,6.5,3.5,2,22
5730,0,13,1,1,11.5,11.8,1,53
5731,1,3,0,1,12.3,12.6,0,6
5732,1,12,0,1,8.4,4.5,4,45
5733,1,8,0,2,8.5,6.5,1,19
5734,1,6,1,3,3.4,-0.9,2,8
5735,0,22,1,1,11.2,11.4,5,26
5736,1,20,0,2,4.9,1.7,2,25
5737,0,10,1,1,25.6,29.8,1,51
5738,0,11,1,1,14.4,14.8,5,45
5739,0,13,1,2,11.6,11.9,0,45
5740,1,12,0,1,3.1,-1.2,2,26
5741,0,21,1,1,16.6,17.2,2,51
5742,0,13,0,1,8.4,5.5,3,92
5743,0,16,1,1,8.5,5.6,3,64
5744,0,10,1,1,26.7,-0.1,1,58
5745,0,1,1,1,7.6,4.6,2,2
5746,0,19,0,1,24.6,25.7,1,109
5747,0,14,0,2,4.3,0.1,2,61
5748,0,13,1,1,32.8,36.4,0,53
5749,0,6,1,1,23.0,24.0,1,42
5750,0,8,1,1,-1.5,-6.1,1,49
5751,0,2,1,1,22.6,22.6,1,5
5752,0,3,1,1,14.1,14.5,4,1
5753,0,14,0,1,12.0,12.3,1,141
5754,0,0,1,2,24.8,27.9,2,6
5755,0,10,0,3,3.8,-0.4,1,10
5756,0,3,0,1,18.3,19.0,0,6
5757,0,20,1,1,7.4,4.4,2,61
5758,1,20,0,1,16.5,17.1,0,60
5759,1,9,0,1,11.0,11.2,2,30
5760,0,8,1,1,3.8,-1.5,3,106
5761,1,17,0,3,2.4,-2.9,2,9
5762,0,0,1,2,16.0,16.6,2,5
5763,0,0,0,2,18.7,19.4,1,21
5764,1,22,0,1,23.3,24.3,2,48
5765,1,14,0,3,22.0,21.9,4,6
5766,1,0,1,2,2.0,1.7,0,0
5767,1,10,0,1,18.3,19.0,1,79
5768,1,14,1,1,31.9,32.4,2,53
5769,0,1,1,1,11.2,11.4,0,2
5770,0,23,1,1,11.6,11.9,1,13
5771,1,6,1,1,25.4,29.6,1,30
5772,1,21,1,1,8.3,3.3,4,26
5773,0,21,1,1,19.9,22.7,2,68
5774,0,5,1,1,1.0,-4.4,2,4
5775,1,22,1,3,21.6,20.5,1,8
5776,1,8,0,1,6.7,5.7,0,18
5777,0,14,1,1,6.5,3.5,2,34
5778,1,13,1,1,29.3,32.7,3,56
5779,0,16,0,3,22.5,22.4,2,43
5780,1,20,0,1,-1.6,-8.2,2,11
5781,1,10,1,2,17.8,18.4,3,33
5782,0,18,1,2,11.8,12.1,0,102
5783,0,21,0,2,5.7,5.6,0,39
5784,0,10,0,2,6.4,6.3,0,73
5785,0,14,1,2,21.5,25.4,5,51
5786,1,1,1,2,16.7,17.3,0,3
5787,1,22,1,2,6.8,4.8,1,6
5788,0,5,1,2,6.2,5.1,0,6
5789,0,13,0,1,7.0,4.0,2,46
5790,1,5,1,1,3.4,-2.9,3,1
5791,1,8,1,1,7.0,6.0,0,85
5792,0,15,1,1,17.1,17.7,4,52
5793,0,2,0,1,13.2,13.6,2,13
5794,0,6,1,1,-1.1,-7.7,2,21
5795,1,12,0,1,19.2,19.9,2,133
5796,1,6,1,1,23.4,25.4,2,33
5797,1,14,0,2,15.4,15.9,0,71
5798,0,23,1,1,8.5,8.6,0,30
5799,1,13,1,1,29.5,30.9,1,52
5800,1,2,1,2,21.3,22.2,4,6
5801,1,15,1,1,3.6,0.3,1,20
5802,1,20,0,1,11.8,12.1,2,32
5803,1,23,1,3,6.9,5.9,0,5
5804,1,12,1,1,31.6,34.1,2,52
5805,0,0,1,1,8.0,4.0,3,7
5806,0,19,1,2,21.3,23.2,0,117
5807,1,20,1,1,20.4,25.2,1,89
5808,0,18,0,2,8.5,5.6,2,75
5809,1,21,1,2,12.9,13.2,1,34
5810,0,22,1,2,6.2,6.1,0,27
5811,0,2,1,2,22.7,24.7,0,4
5812,0,4,1,1,18.2,18.9,1,3
5813,1,13,0,2,13.8,14.2,2,28
5814,0,4,1,1,3.7,1.4,0,0
5815,1,1,0,1,3.8,-1.5,2,8
5816,0,23,0,1,25.3,27.4,0,25
5817,0,6,1,2,15.2,15.7,2,34
5818,1,4,1,1,11.6,11.9,2,1
5819,1,7,1,2,25.3,28.4,1,85
5820,0,11,1,2,10.5,10.7,0,43
5821,0,4,1,1,4.7,4.5,0,0
5822,1,0,1,2,23.1,24.1,1,9
5823,0,22,1,2,7.4,7.4,0,28
5824,1,4,1,2,24.2,26.2,0,1
5825,1,2,0,2,10.9,11.1,2,8
5826,0,2,0,2,17.6,18.2,2,22
5827,1,21,0,3,17.5,18.1,1,18
5828,1,9,0,1,7.1,7.1,0,4
5829,0,6,1,2,4.4,0.2,2,32
5830,0,7,1,1,16.4,17.0,2,117
5831,1,1,1,2,-0.3,-4.8,1,1
5832,1,6,0,3,-0.4,-3.9,1,0
5833,1,3,1,1,26.1,28.3,1,1
5834,1,22,1,1,4.0,0.8,1,18
5835,1,9,1,1,26.9,30.1,0,73
5836,1,15,1,1,10.9,11.1,2,24
5837,1,15,0,1,25.0,27.1,0,125
5838,0,9,1,1,19.8,23.6,0,85
5839,0,0,1,1,14.8,15.2,0,5
5840,1,4,1,1,22.3,24.2,1,2
5841,1,18,0,1,32.2,35.8,2,91
5842,1,15,1,3,22.5,21.4,1,13
5843,1,22,1,1,26.5,28.7,1,54
5844,1,5,1,3,13.8,14.2,1,0
5845,0,18,1,1,8.3,6.3,1,106
5846,0,19,1,1,21.6,25.5,3,164
5847,0,12,1,2,29.2,33.6,1,71
5848,0,19,1,2,29.4,35.8,2,119
5849,1,18,0,1,20.3,25.1,0,107
5850,1,22,1,1,8.2,4.2,2,34
5851,1,18,1,1,6.0,2.9,2,59
5852,0,5,1,2,18.1,18.8,1,10
5853,0,20,1,1,3.5,0.2,1,34
5854,0,7,1,3,21.7,21.6,0,33
5855,1,2,1,1,22.6,24.6,0,5
5856,1,11,0,1,5.6,1.5,2,34
5857,0,14,1,2,25.0,27.1,2,101
5858,1,18,0,1,10.3,10.4,1,62
5859,0,4,1,2,16.3,16.9,0,1
5860,0,17,1,2,6.1,2.0,3,134
5861,1,21,1,1,25.4,29.6,1,57
5862,0,9,0,1,28.8,33.1,0,85
5863,0,7,0,2,21.1,24.0,1,10
5864,0,3,0,1,15.7,16.2,0,11
5865,0,14,1,1,13.6,14.0,1,73
5866,1,1,1,1,12.3,12.6,2,3
5867,1,8,1,2,6.4,4.3,1,49
5868,0,13,1,1,6.5,4.4,1,41
5869,0,9,1,2,25.1,28.2,1,83
5870,1,13,1,1,26.6,28.8,1,60
5871,1,9,1,1,24.9,27.0,1,65
5872,1,18,0,1,5.8,2.7,1,41
5873,1,10,1,1,4.6,-0.6,2,33
5874,1,14,1,1,19.9,24.7,0,42
5875,0,19,0,2,21.5,23.4,2,102
5876,1,17,0,1,-2.2,-2.8,0,20
5877,0,14,1,1,3.0,-1.3,1,29
5878,1,19,1,1,30.7,33.2,2,119
5879,0,22,1,1,17.0,17.6,2,40
5880,0,22,0,3,15.1,15.6,0,17
5881,0,14,1,1,7.7,6.7,0,34
5882,1,3,1,1,9.4,9.5,2,0
5883,0,14,0,2,12.6,12.9,1,105
5884,0,2,1,1,12.0,12.3,1,2
5885,1,21,1,2,2.6,-0.7,1,17
5886,0,18,1,2,20.7,23.6,1,163
5887,1,14,0,2,0.1,-2.4,0,25
5888,0,18,1,1,17.8,18.4,0,199
5889,1,12,1,2,4.6,2.4,0,23
5890,1,18,1,1,24.5,26.6,2,161
5891,1,15,1,1,31.9,32.5,2,42
5892,1,6,1,1,4.7,2.5,0,3
5893,1,15,1,2,17.1,17.7,1,38
5894,0,7,1,1,10.4,10.5,0,114
5895,0,10,1,1,32.8,36.4,3,46
5896,1,16,0,1,19.8,24.6,1,102
5897,0,23,1,1,30.0,36.4,0,41
5898,1,22,1,1,17.9,18.6,0,38
5899,0,9,1,2,6.7,4.7,1,81
5900,0,23,1,1,4.0,-1.2,2,13
5901,0,7,1,1,23.5,25.5,2,130
5902,1,0,1,1,22.8,23.8,1,9
5903,1,0,0,1,1.4,-1.0,0,11
5904,1,1,1,1,6.2,0.1,6,1
5905,1,8,1,2,17.4,18.0,0,144
5906,0,19,0,1,13.5,13.9,0,71
5907,1,17,1,1,8.8,6.9,2,74
5908,1,15,1,1,23.1,25.1,2,48
5909,1,8,1,2,25.4,29.6,1,136
5910,1,18,1,1,7.7,5.7,1,70
5911,0,17,1,1,27.1,29.3,2,216
5912,1,11,1,2,12.3,12.6,2,27
5913,1,7,1,1,-6.7,-7.6,0,25
5914,0,12,1,1,12.2,12.5,0,69
5915,0,1,1,1,25.5,28.7,0,13
5916,1,7,0,2,-0.9,-4.4,1,3
5917,0,22,1,1,5.1,1.9,2,23
5918,1,5,0,1,1.2,-1.2,0,0
5919,0,16,1,1,21.8,24.7,1,114
5920,1,7,1,1,6.9,3.9,2,33
5921,0,3,1,1,3.1,-0.2,1,0
5922,1,12,0,1,32.2,36.8,0,109
5923,1,4,1,3,12.6,12.9,1,1
5924,1,1,1,1,22.9,23.9,2,8
5925,0,22,0,1,-0.9,-7.4,3,16
5926,1,15,1,3,21.2,20.1,0,17
5927,0,8,1,1,9.6,9.7,3,203
5928,0,11,1,3,13.4,13.8,2,34
5929,0,2,0,2,9.3,7.4,1,17
5930,1,4,1,1,9.8,9.9,0,0
5931,1,0,0,1,3.1,2.8,0,4
5932,1,18,1,1,8.5,4.5,2,72
5933,0,6,1,1,25.7,28.9,0,53
5934,1,16,0,3,27.0,31.2,1,102
5935,0,16,0,1,5.8,2.7,2,74
5936,1,0,1,1,4.4,1.2,1,9
5937,0,10,1,1,15.4,15.9,5,38
5938,1,20,1,1,-0.9,-3.5,0,29
5939,0,9,1,2,0.7,-1.8,0,39
5940,1,2,0,2,13.1,13.4,2,19
5941,0,12,1,2,22.9,24.9,0,71
5942,1,19,1,1,25.8,28.0,4,85
5943,1,6,0,2,21.0,23.9,0,6
5944,0,22,1,1,20.4,25.2,2,47
5945,0,19,0,3,9.9,10.0,0,30
5946,1,22,1,3,5.0,1.8,2,15
5947,1,15,1,2,27.7,30.0,3,56
5948,1,23,0,2,10.3,10.4,0,17
5949,0,14,0,2,32.1,35.7,1,130
5950,1,13,1,1,26.3,26.5,0,66
5951,1,14,1,1,18.8,19.5,1,43
5952,1,17,1,2,16.2,16.8,2,97
5953,1,1,1,1,15.0,15.4,1,6
5954,1,10,0,1,26.7,28.9,1,79
5955,0,14,1,1,15.7,16.2,3,60
5956,0,22,1,1,23.6,25.6,1,45
5957,1,15,0,1,2.3,-3.0,3,24
5958,1,6,1,1,16.0,16.5,2,21
5959,0,5,0,1,-2.6,-5.2,0,0
5960,1,5,1,1,23.0,25.0,1,7
5961,0,3,1,2,16.3,16.9,2,0
5962,1,16,0,1,13.2,13.6,4,73
5963,0,19,1,1,23.8,25.8,2,141
5964,1,10,0,1,2.8,-1.5,2,38
5965,1,3,1,1,11.6,11.9,0,2
5966,1,19,1,2,29.9,33.3,2,102
5967,1,3,1,1,19.3,20.0,1,0
5968,0,8,1,1,13.6,14.0,2,158
5969,0,1,1,1,13.6,14.0,1,5
5970,1,17,1,1,20.0,24.8,2,168
5971,1,20,1,1,19.6,20.3,2,80
5972,1,22,1,3,20.7,17.6,0,21
5973,0,4,0,1,7.4,6.4,1,1
5974,1,18,1,1,33.5,37.1,2,139
5975,0,8,1,1,6.9,4.9,1,150
5976,1,2,0,2,18.0,18.7,2,7
5977,0,12,0,1,15.0,15.4,0,153
5978,1,0,1,2,6.9,3.9,2,3
5979,1,4,1,1,20.1,19.9,0,1
5980,0,2,1,1,18.4,19.1,1,3
5981,0,18,1,2,22.3,25.2,2,170
5982,0,20,0,2,18.5,19.2,1,81
5983,0,12,1,1,6.5,1.4,4,40
5984,0,4,1,1,22.1,22.0,1,1
5985,1,7,1,1,20.6,22.4,0,102
5986,0,12,0,2,4.1,0.9,2,51
5987,1,5,0,1,13.6,14.0,1,2
5988,0,17,1,1,30.4,33.9,3,198
5989,1,15,1,1,7.5,4.5,2,21
5990,0,4,1,1,1.8,-0.5,0,0
5991,1,17,1,2,6.9,4.9,1,64
5992,1,3,0,1,4.3,3.1,0,3
5993,0,19,0,1,25.6,30.8,2,79
5994,0,21,1,3,22.5,24.4,2,27
5995,1,8,1,2,11.8,12.1,1,81
5996,0,3,0,1,3.0,0.7,0,0
5997,0,7,1,2,19.9,17.7,1,130
5998,0,12,1,3,5.3,1.1,3,18
5999,0,1,1,1,27.3,30.5,0,5
6000,1,0,1,1,7.7,7.7,0,4
6001,0,2,0,1,3.0,0.7,0,4
6002,1,19,0,1,11.4,11.7,0,33
6003,1,20,1,1,23.0,25.0,1,99
6004,1,0,1,2,1.2,0.8,0,3
6005,1,20,1,1,25.5,26.7,1,86
6006,1,8,1,1,2.3,-1.0,1,112
6007,0,2,1,1,6.5,4.5,1,0
6008,0,13,0,1,2.1,-2.2,2,56
6009,1,3,1,2,20.7,19.6,0,3
6010,0,7,1,1,16.9,17.5,0,124
6011,0,13,1,1,25.6,27.8,2,66
6012,0,15,1,2,25.4,27.6,1,93
6013,1,19,0,1,26.4,29.6,1,98
6014,0,3,1,1,11.8,12.1,1,0
6015,1,16,1,2,19.9,24.7,1,99
6016,1,2,1,1,19.2,19.9,2,1
6017,1,2,1,1,11.3,11.6,0,4
6018,1,9,0,1,10.6,10.8,5,16
6019,1,5,1,1,9.4,9.5,0,4
6020,1,21,1,1,19.8,20.5,0,67
6021,0,15,1,3,10.9,11.1,1,23
6022,1,6,0,1,21.5,23.4,1,6
6023,0,9,1,1,13.3,13.7,0,90
6024,0,5,0,1,23.0,23.0,0,0
6025,0,2,1,1,11.3,11.5,3,3
6026,1,0,1,1,25.6,29.8,1,11
6027,1,18,0,1,8.8,4.9,4,26
6028,1,8,0,1,16.1,16.7,0,76
6029,0,21,1,1,23.4,25.4,0,79
6030,0,2,0,1,2.2,-3.1,3,6
6031,1,20,1,1,1.7,-0.7,0,21
6032,1,14,0,1,34.3,35.0,1,97
6033,1,13,0,1,14.1,14.5,2,105
6034,1,4,1,2,20.1,19.9,0,2
6035,1,5,1,1,0.7,0.2,0,6
6036,1,9,1,3,25.2,28.3,1,56
6037,1,9,0,1,2.2,-2.1,2,16
6038,0,5,1,2,1.3,0.9,0,4
6039,1,0,0,2,13.1,13.4,2,31
6040,1,14,0,1,26.3,27.5,2,114
6041,0,10,1,2,19.7,22.5,3,42
6042,1,20,1,3,20.7,19.6,0,48
6043,1,9,1,1,27.9,31.2,1,60
6044,0,14,1,2,10.4,10.6,4,66
6045,1,17,0,2,14.9,15.3,2,58
6046,1,23,1,1,-1.1,-5.7,1,5
6047,0,20,1,1,7.9,4.9,2,57
6048,1,0,1,1,24.8,26.9,1,13
6049,1,9,0,2,7.7,6.7,0,29
6050,0,0,1,2,13.8,14.2,2,4
6051,0,12,1,1,3.3,-3.0,4,39
6052,0,7,1,1,4.2,1.0,2,45
6053,0,5,1,2,16.3,16.9,0,4
6054,1,19,1,1,13.7,14.1,3,89
6055,1,10,1,3,16.2,16.8,4,36
6056,1,19,1,2,15.5,16.0,1,82
6057,1,1,0,1,11.8,12.1,0,17
6058,0,17,1,1,12.1,12.4,1,124
6059,1,22,1,1,14.8,15.2,1,49
6060,1,4,0,1,16.3,16.9,3,0
6061,0,1,0,2,24.0,26.0,1,42
6062,1,12,1,1,27.1,29.3,2,53
6063,0,7,1,3,16.9,17.5,0,39
6064,0,14,1,1,29.9,34.3,3,69
6065,0,2,1,2,25.5,29.7,1,0
6066,0,5,0,1,6.1,3.0,1,2
6067,0,23,1,1,22.7,24.7,0,39
6068,0,9,0,1,16.9,17.5,1,84
6069,0,10,0,1,10.4,10.6,0,102
6070,0,21,1,1,25.3,27.5,0,79
6071,0,13,1,1,27.1,29.3,1,68
6072,0,2,1,2,0.1,-2.4,0,0
6073,0,13,0,1,29.2,32.6,2,122
6074,1,7,0,1,10.4,10.6,3,14
6075,1,10,1,1,32.5,34.1,1,29
6076,0,16,1,1,11.8,12.1,3,85
6077,1,1,1,2,9.0,8.1,0,3
6078,1,2,1,2,9.4,7.5,1,1
6079,0,9,1,2,6.3,2.2,3,68
6080,1,8,1,2,26.9,30.1,1,129
6081,1,21,1,1,-0.2,-0.7,0,15
6082,1,1,1,2,20.7,18.5,0,3
6083,1,11,1,2,2.9,-0.4,1,18
6084,0,17,0,1,26.7,29.9,2,141
6085,1,11,1,1,27.0,28.2,2,45
6086,1,19,1,1,11.1,11.3,0,94
6087,0,18,1,2,22.3,24.2,2,181
6088,0,21,0,2,8.6,7.7,0,23
6089,1,19,1,1,7.8,5.8,1,57
6090,0,8,1,2,25.4,27.5,0,181
6091,0,5,1,2,4.4,2.2,0,5
6092,1,19,1,1,26.9,27.1,2,115
6093,1,9,1,1,-2.4,-9.0,3,36
6094,1,5,1,1,6.2,5.1,0,5
6095,0,7,1,1,7.5,6.5,0,86
6096,1,17,0,1,32.0,33.5,2,108
6097,0,8,1,2,20.2,21.0,1,158
6098,0,19,0,1,20.2,24.0,3,69
6099,1,17,0,1,15.4,15.9,2,85
6100,0,11,1,1,27.9,0.2,2,76
6101,0,20,1,1,7.7,6.7,0,34
6102,0,19,0,1,17.3,17.9,2,104
6103,0,4,0,2,15.9,16.4,1,2
6104,0,1,1,1,17.7,18.3,0,11
6105,1,3,0,1,11.1,11.3,1,6
6106,1,10,1,2,6.4,3.3,1,21
6107,0,8,1,1,14.1,14.5,2,150
6108,1,15,1,1,25.3,26.4,2,63
6109,1,6,1,2,21.4,20.3,0,31
6110,0,10,0,1,10.3,10.5,0,89
6111,0,19,1,2,17.3,17.9,2,118
6112,1,9,1,1,24.3,26.3,2,56
6113,1,14,1,1,22.3,25.2,2,57
6114,0,17,1,1,26.7,27.9,0,213
6115,1,9,1,1,20.3,21.1,1,52
6116,1,23,1,1,22.1,24.0,2,26
6117,1,3,1,1,-3.3,-7.0,0,0
6118,1,13,0,2,17.0,17.6,1,110
6119,0,15,1,2,24.4,26.5,0,65
6120,1,19,1,2,8.7,6.8,1,61
6121,0,21,1,1,21.7,23.6,1,85
6122,1,2,1,2,17.7,18.3,0,1
6123,0,3,1,3,19.5,20.2,1,0
6124,1,17,0,1,-1.5,-9.1,3,16
6125,1,4,1,1,18.5,19.2,0,2
6126,0,9,0,3,10.0,10.1,0,23
6127,0,18,1,1,25.4,26.6,4,189
6128,1,13,0,1,5.7,2.6,2,44
6129,1,19,1,2,8.2,4.2,3,33
6130,0,23,0,1,28.5,32.8,0,38
6131,1,19,0,1,25.6,28.8,2,84
6132,1,23,0,1,1.7,1.3,0,10
6133,1,15,0,1,15.5,16.0,3,93
6134,1,11,0,2,0.2,-3.3,1,19
6135,1,6,0,1,16.9,17.5,0,5
6136,0,2,1,2,21.5,20.4,0,1
6137,1,2,1,3,2.3,-1.0,1,3
6138,1,14,1,3,30.9,34.4,1,34
6139,0,9,1,2,5.9,3.8,1,51
6140,1,8,1,1,-3.5,-8.2,1,64
6141,1,2,1,2,10.0,10.1,0,1
6142,0,8,0,1,19.8,20.5,1,51
6143,0,12,1,2,8.9,6.0,3,45
6144,1,20,1,1,21.2,25.1,1,44
6145,1,6,0,1,9.6,9.7,1,2
6146,0,13,1,1,13.1,13.4,2,92
6147,0,23,1,3,20.4,22.2,1,18
